yr,stpcd,stpnm,sex,age,admigrp,n_admi
2018,5NK00,5NK00,f,child,paeds-emer,1
2018,Q76PHD,Q76PHD,f,adult,ordelec,108
2018,Q81,Q81,f,adult,NA,1
2018,QVV,NHS DORSET INTEGRATED CARE BOARD,NA,adult,emer,4
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",m,child,xfer,33
2018,ZZ999,ZZ999,f,adult,emer,2
2018,Q73,Q73,f,adult,ordelec,2
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",m,child,xfer,103
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,f,child,paeds-elec,650
2018,SH9,SH9,m,adult,emer,24
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,f,adult,ordelec,14549
2018,Q87,Q87,m,adult,reg,1
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,f,child,NA,10
2018,Q74,Q74,m,child,paeds-emer,74
2018,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,m,child,daycase,4314
2018,ZC4,ZC4,m,child,paeds-elec,3
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,NA,child,paeds-emer,3
2018,11,11,m,adult,emer,1
2018,4300,4300,m,adult,ordelec,1
2018,6A9,6A9,m,adult,emer,2
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,NA,child,birth,4
2018,SY999,SY999,f,child,birth,1
2018,SR999,SR999,m,adult,ordelec,1
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",m,child,birth,4710
2018,QJK,NHS DEVON INTEGRATED CARE BOARD,f,adult,daycase,68543
2018,DUM001,NonSTP (England Region),m,child,birth,13992
2018,THD00,THD00,f,adult,ordelec,1
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,m,child,daycase,2194
2018,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,f,child,paeds-elec,432
2018,Q8800,Q8800,m,adult,reg,12
2018,Q8000,Q8000,m,child,paeds-elec,9
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,m,child,daycase,3140
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",f,child,mat,465
2018,SG999,SG999,f,child,daycase,7
2018,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,f,adult,xfer,471
2018,Q65,Q65,f,child,mat,2
2018,DUM002,NonSTP (Wales Region),m,adult,reg,1151
2018,OSV,OSV,m,adult,emer,28
2018,Q53,Q53,f,adult,daycase,3
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,f,adult,xfer,486
2018,Q86,Q86,m,child,paeds-elec,22
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,m,adult,reg,1169
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,f,adult,ordelec,10775
2018,Q8700,Q8700,m,adult,NA,1
2018,YDDC9,YDDC9,m,child,paeds-emer,9
2018,Q88SD,Q88SD,m,adult,daycase,3
2018,M8200,M8200,f,adult,daycase,1
2018,YK100,YK100,m,adult,reg,1
2018,Q65,Q65,f,adult,emer,104
2018,ZC3,ZC3,f,adult,emer,1
2018,SL900,SL900,m,child,daycase,1
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,f,adult,NA,35
2018,Q71,Q71,m,child,birth,344
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,NA,adult,daycase,10
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,m,NA,emer,10
2018,Q8700,Q8700,NA,adult,reg,17
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,m,child,mat,82
2018,Q76,Q76,f,child,xfer,1
2018,SHA,SHA,m,adult,emer,56
2018,RPY00,RPY00,f,adult,daycase,1
2018,X98,X98,NA,NA,emer,3
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,NA,adult,emer,15
2018,YDD82,YDD82,f,adult,ordelec,65
2018,DUM001,NonSTP (England Region),m,adult,daycase,233427
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,m,adult,emer,133372
2018,X24,X24,f,adult,daycase,7
2018,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,m,adult,daycase,81994
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,m,adult,mat,1
2018,8,8,m,adult,xfer,2
2018,Q7000,Q7000,m,adult,daycase,429
2018,3000,3000,f,adult,emer,1
2018,SL9,SL9,f,adult,mat,1
2018,Q74,Q74,m,adult,birth,1
2018,X25,X25,f,adult,reg,2
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,m,NA,emer,5
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,f,adult,emer,66107
2018,SZ9,SZ9,f,adult,xfer,1
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,m,child,paeds-emer,7259
2018,SR9,SR9,f,adult,emer,2
2018,Q58,Q58,m,child,paeds-emer,2
2018,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",f,adult,xfer,176
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,f,adult,reg,616
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,f,child,xfer,184
2018,Q83,Q83,f,child,paeds-emer,122
2018,Q79,Q79,f,adult,ordelec,182
2018,OVE,OVE,m,adult,emer,14
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,m,adult,daycase,49764
2018,Q7300,Q7300,m,adult,ordelec,4
2018,Q7300,Q7300,m,child,paeds-emer,1
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,NA,child,birth,1
2018,Q65,Q65,m,child,paeds-emer,201
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,m,child,paeds-elec,944
2018,Q77,Q77,m,adult,emer,265
2018,Q7200,Q7200,f,adult,daycase,7101
2018,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,f,adult,birth,4
2018,Q58,Q58,m,adult,ordelec,15
2018,Q76PHD,Q76PHD,f,child,paeds-elec,6
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,m,adult,mat,2
2018,300,300,f,adult,emer,2
2018,SA999,SA999,m,child,paeds-elec,1
2018,5NP00,5NP00,m,adult,daycase,2
2018,OVSEA,OVSEA,f,child,daycase,27
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,NA,adult,emer,15
2018,ZC1,ZC1,f,child,daycase,3
2018,YK1,YK1,m,child,birth,3
2018,Q72SD,Q72SD,f,child,daycase,1
2018,ZC1,ZC1,f,adult,ordelec,4
2018,SS900,SS900,f,adult,ordelec,9
2018,Q76SD,Q76SD,m,adult,ordelec,1
2018,SA9,SA9,f,child,paeds-emer,5
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,f,adult,birth,32
2018,Q8800,Q8800,f,adult,reg,33
2018,YAD00,YAD00,f,adult,daycase,5
2018,SS9,SS9,m,adult,ordelec,22
2018,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",NA,child,paeds-emer,3
2018,QVV,NHS DORSET INTEGRATED CARE BOARD,m,child,mat,4
2018,Q6800,Q6800,f,adult,ordelec,2
2018,Q7700,Q7700,m,adult,emer,519
2018,Q7800,Q7800,f,adult,daycase,2125
2018,RXY,RXY,f,adult,ordelec,1
2018,SY999,SY999,f,adult,ordelec,14
2018,YAD00,YAD00,m,adult,ordelec,8
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,f,child,mat,199
2018,Q72,Q72,f,adult,xfer,18
2018,OSP,OSP,f,adult,ordelec,1
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,m,child,paeds-emer,6801
2018,0AE,0AE,f,child,reg,1
2018,SF900,SF900,m,child,paeds-emer,1
2018,WAL,WAL,f,adult,mat,1
2018,ERROR,ERROR,f,adult,xfer,101
2018,SG999,SG999,f,adult,ordelec,9
2018,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,f,adult,NA,184
2018,NHS,NHS,m,adult,daycase,1
2018,1400,1400,m,adult,emer,1
2018,DUM001,NonSTP (England Region),m,child,reg,9181
2018,Q81,Q81,f,adult,xfer,1
2018,Q8300,Q8300,f,adult,emer,5
2018,DUM001,NonSTP (England Region),m,child,daycase,79428
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,NA,adult,emer,17
2018,Q49,Q49,m,adult,daycase,1
2018,SS900,SS900,f,adult,mat,2
2018,Q87SD,Q87SD,m,adult,ordelec,1
2018,Q7100,Q7100,m,NA,emer,1
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,f,child,birth,3107
2018,Q8100,Q8100,m,child,paeds-emer,5
2018,30,30,f,adult,daycase,1
2018,5PF00,5PF00,m,adult,emer,1
2018,Q87,Q87,m,child,paeds-emer,75
2018,SH999,SH999,m,adult,emer,18
2018,20,20,m,adult,emer,2
2018,YAC,YAC,f,adult,emer,15
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,m,adult,emer,63423
2018,SS999,SS999,m,child,paeds-emer,9
2018,Q8000,Q8000,m,adult,daycase,1702
2018,DUM002,NonSTP (Wales Region),f,child,daycase,1326
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,f,adult,NA,71
2018,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,m,child,birth,5906
2018,0DF,0DF,m,child,paeds-elec,2
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",f,adult,reg,3691
2018,Q79HJ,Q79HJ,m,adult,ordelec,9
2018,SN9,SN9,m,child,birth,1
2018,5PT,5PT,f,adult,daycase,1
2018,Q78PHL,Q78PHL,f,adult,ordelec,7
2018,Q8200,Q8200,f,adult,xfer,10
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,f,adult,xfer,2396
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,NA,adult,emer,10
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,f,child,mat,367
2018,ZC4,ZC4,f,child,paeds-elec,2
2018,SB999,SB999,f,adult,xfer,1
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,m,child,NA,1
2018,Q7500,Q7500,f,child,paeds-elec,6
2018,Q76PHS,Q76PHS,f,adult,emer,10
2018,Q7500,Q7500,m,adult,daycase,2142
2018,ZB1,ZB1,f,adult,ordelec,15
2018,RJZ,RJZ,f,adult,ordelec,55
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NA,adult,emer,4
2018,SK999,SK999,f,adult,ordelec,2
2018,12,12,f,adult,emer,4
2018,3500,3500,m,adult,emer,4
2018,ZC4,ZC4,f,child,xfer,2
2018,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,m,NA,emer,16
2018,5HQ00,5HQ00,f,adult,emer,3
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,f,adult,NA,479
2018,Q8700,Q8700,f,child,daycase,344
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,f,child,mat,611
2018,Q6500,Q6500,m,adult,daycase,1
2018,Q65,Q65,m,adult,ordelec,178
2018,Q8200,Q8200,m,adult,emer,422
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,m,NA,emer,7
2018,ZC3,ZC3,f,child,paeds-emer,1
2018,ZC4,ZC4,m,child,daycase,1
2018,700,700,m,adult,emer,1
2018,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,f,adult,emer,36596
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,f,child,birth,14252
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,m,adult,NA,106
2018,VWE00,VWE00,m,adult,emer,3
2018,Q72,Q72,m,adult,xfer,34
2018,Q7700,Q7700,f,child,daycase,410
2018,2900,2900,f,adult,emer,2
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,m,adult,daycase,58227
2018,SS9,SS9,NA,adult,ordelec,1
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,f,child,mat,225
2018,YAD00,YAD00,m,adult,reg,2
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,m,child,xfer,110
2018,Q7200,Q7200,m,adult,emer,1545
2018,Q7000,Q7000,m,child,reg,84
2018,Q78PHL,Q78PHL,m,adult,emer,10
2018,SY900,SY900,m,adult,ordelec,4
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NULL,adult,daycase,1
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,m,child,reg,61
2018,QJK,NHS DEVON INTEGRATED CARE BOARD,NA,adult,reg,1
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,f,adult,daycase,162673
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,f,child,birth,5224
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,m,adult,xfer,398
2018,Q72,Q72,m,child,paeds-elec,126
2018,Q78SD,Q78SD,f,child,daycase,13
2018,QSL,NHS SOMERSET INTEGRATED CARE BOARD,f,adult,birth,39
2018,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,f,NA,NA,2
2018,Q7900,Q7900,f,adult,reg,3
2018,OSV2,OSV2,f,child,paeds-emer,1
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",m,adult,xfer,407
2018,YAD,YAD,f,adult,daycase,9
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,f,adult,NA,11
2018,SCOT,SCOT,f,adult,emer,1
2018,1300,1300,m,adult,reg,1
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NA,child,paeds-emer,1
2018,SA900,SA900,m,adult,daycase,12
2018,Q8600,Q8600,f,adult,emer,128
2018,9CI00,9CI00,f,adult,ordelec,22
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,f,child,paeds-emer,10860
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,m,child,xfer,264
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,f,child,paeds-elec,396
2018,SR900,SR900,f,adult,emer,2
2018,Y56SD,Y56SD,f,adult,emer,1
2018,QVV,NHS DORSET INTEGRATED CARE BOARD,m,child,birth,3135
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,m,child,paeds-elec,1350
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",m,adult,NA,11
2018,SB9,SB9,m,child,paeds-emer,8
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,m,child,mat,199
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,m,child,NA,1665
2018,0AE,0AE,f,adult,daycase,145
2018,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,m,child,paeds-emer,7104
2018,Q64,Q64,m,child,paeds-emer,29
2018,5N7,5N7,m,adult,ordelec,1
2018,OSV1,OSV1,f,adult,xfer,1
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,NA,adult,emer,2
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NULL,adult,reg,22
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,m,adult,mat,3
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",f,adult,ordelec,9252
2018,Q8700,Q8700,m,adult,xfer,15
2018,Q75,Q75,f,adult,xfer,2
2018,RA2,RA2,m,adult,ordelec,5
2018,DUM001,NonSTP (England Region),NA,adult,ordelec,12
2018,SR9,SR9,m,adult,emer,3
2018,9CJ00,9CJ00,m,adult,ordelec,1
2018,Q53,Q53,m,adult,emer,1
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,f,adult,daycase,118285
2018,Q7100,Q7100,m,adult,emer,5613
2018,QVV,NHS DORSET INTEGRATED CARE BOARD,f,adult,birth,3
2018,YAD,YAD,f,child,daycase,3
2018,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,m,adult,NA,8
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,f,child,reg,24
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,m,NA,emer,23
2018,SY9,SY9,f,adult,emer,138
2018,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,f,adult,daycase,118317
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,NULL,child,birth,3
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,f,adult,xfer,1999
2018,1,1,f,adult,ordelec,1
2018,W01HC,W01HC,m,adult,emer,1
2018,ST9,ST9,f,child,paeds-emer,2
2018,Q71,Q71,f,child,mat,10
2018,OSP,OSP,f,adult,xfer,1
2018,SD021,SD021,m,adult,ordelec,5
2018,38,38,f,adult,emer,2
2018,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,m,adult,NA,21
2018,Q75SD,Q75SD,f,adult,emer,1
2018,JERSE,JERSE,f,adult,mat,2
2018,Q3200,Q3200,m,child,daycase,1
2018,SL999,SL999,m,child,paeds-emer,5
2018,ST9,ST9,m,child,daycase,2
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,m,adult,reg,15862
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",f,adult,NA,7
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,f,adult,mat,21492
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,m,child,birth,3412
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,f,child,mat,458
2018,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,f,child,paeds-elec,403
2018,SF999,SF999,m,adult,daycase,4
2018,Q5400,Q5400,f,adult,ordelec,13
2018,SF900,SF900,m,child,paeds-elec,1
2018,0DF,0DF,f,adult,ordelec,9
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",m,child,reg,43
2018,Q8500,Q8500,f,adult,xfer,3
2018,YAF,YAF,f,child,paeds-elec,1
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NA,adult,ordelec,2
2018,Q72,Q72,f,adult,mat,8
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,NA,adult,ordelec,133
2018,3,3,m,adult,ordelec,1
2018,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,m,child,paeds-elec,810
2018,1700,1700,f,adult,emer,3
2018,Q8100,Q8100,m,adult,emer,15
2018,0AE,0AE,m,child,reg,1
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,m,child,paeds-emer,8792
2018,ZC300,ZC300,m,adult,ordelec,1
2018,SZ999,SZ999,m,adult,emer,2
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,m,child,reg,6
2018,ZC5,ZC5,m,child,paeds-elec,5
2018,WAL,WAL,m,adult,ordelec,17
2018,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",m,adult,reg,5204
2018,X25,X25,f,adult,xfer,1
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",f,child,reg,4
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,f,child,birth,8841
2018,RNJ00,RNJ00,m,child,paeds-elec,4
2018,X98,X98,f,child,NA,1
2018,YAC,YAC,f,adult,mat,2
2018,UNK,UNKNOWN,m,child,paeds-elec,37
2018,Q8400,Q8400,m,child,paeds-elec,3
2018,8,8,m,adult,ordelec,16
2018,SG9,SG9,f,child,birth,1
2018,0DF,0DF,m,child,paeds-emer,2
2018,Q86AF,Q86AF,m,adult,ordelec,7
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,f,NA,emer,5
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,m,child,reg,424
2018,Q83,Q83,m,adult,emer,867
2018,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",f,adult,xfer,760
2018,YAC,YAC,m,adult,daycase,52
2018,4400,4400,f,adult,mat,1
2018,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,NA,NA,emer,1
2018,QNX,NHS SUSSEX INTEGRATED CARE BOARD,f,NA,birth,14
2018,Q8700,Q8700,m,child,daycase,345
2018,OVS,OVS,m,child,paeds-elec,1
2018,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NA,adult,xfer,1
2018,ZC5,ZC5,f,adult,emer,14
2018,2900,2900,m,adult,emer,4
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,f,child,mat,360
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NA,NA,emer,1
2018,5D700,5D700,f,adult,daycase,7
2018,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,f,child,NA,1
2018,Q8700,Q8700,f,adult,ordelec,312
2018,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,f,adult,reg,1839
2018,SF999,SF999,f,adult,ordelec,4
2018,YAC00,YAC00,f,adult,ordelec,9
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",m,child,daycase,1183
2018,Q76PHS,Q76PHS,m,child,paeds-elec,1
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,f,child,birth,8381
2018,Q76PHD,Q76PHD,f,child,daycase,566
2018,DUM001,NonSTP (England Region),m,child,paeds-elec,29971
2018,Q75,Q75,m,adult,daycase,2351
2018,Q74,Q74,f,adult,xfer,2
2018,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,NA,child,birth,1
2018,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,m,adult,daycase,53151
2018,YDDC9,YDDC9,m,child,paeds-elec,6
2018,43,43,f,child,paeds-emer,1
2018,41,41,m,adult,emer,1
2018,Q83,Q83,f,child,xfer,1
2018,OSV2,OSV2,f,adult,daycase,1
2018,SB9,SB9,f,adult,emer,26
2018,YDD82,YDD82,m,child,paeds-elec,31
2018,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,f,adult,NA,6
2018,Q8300,Q8300,m,adult,daycase,365
2018,Q7100,Q7100,m,adult,ordelec,10913
2018,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,f,child,reg,221
2018,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",f,child,paeds-emer,3766
2018,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,f,adult,birth,2
2018,38,38,m,adult,ordelec,1
2018,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,NA,child,birth,2
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,m,adult,xfer,1213
2018,RAT00,RAT00,f,child,daycase,1
2018,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,f,adult,emer,82700
2018,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,m,child,paeds-elec,340
2018,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,f,NA,emer,3
2018,Q65D,Q65D,m,adult,emer,2
2018,Q88,Q88,m,child,paeds-emer,207
2018,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NA,child,birth,1
2018,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",m,adult,daycase,71998
2018,QJK,NHS DEVON INTEGRATED CARE BOARD,f,child,xfer,77
2018,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,m,adult,birth,1
2018,SDST9,SDST9,m,adult,emer,2
2018,X98,X98,f,adult,ordelec,146
2018,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,m,child,mat,24
2018,OVE,OVE,f,adult,ordelec,19
2018,SA9,SA9,m,child,paeds-emer,4
2018,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,m,child,daycase,3093
2018,Q65,Q65,f,adult,reg,314
2018,SL900,SL900,f,adult,ordelec,9
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,NA,adult,xfer,5
2018,M8200,M8200,m,adult,ordelec,2
2018,Q7700,Q7700,f,adult,ordelec,164
2018,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,f,adult,NA,9
2018,QJK,NHS DEVON INTEGRATED CARE BOARD,f,NA,emer,1
2018,Q86,Q86,m,adult,daycase,1433
2018,X25,X25,f,adult,ordelec,8
2018,Q66,Q66,f,adult,daycase,1
2018,Q8000,Q8000,f,adult,daycase,1733
2018,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,m,child,daycase,3592
2018,Q8200,Q8200,f,adult,NA,1
2018,DUM002,NonSTP (Wales Region),f,child,paeds-emer,1282
2018,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,f,child,mat,243
2018,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",m,child,paeds-emer,6792
2018,35,35,m,adult,emer,6
2018,Q83,Q83,NA,adult,ordelec,2
2018,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,f,adult,emer,45066
2018,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,m,adult,ordelec,13840
2018,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,m,child,birth,12753
2018,YAD00,YAD00,m,child,daycase,10
